Latitude,Longitude,population_density
17.57916693,78.27916563,374.25714
17.57916693,78.28749897,247.03311
17.57916693,78.2958323,474.48148
17.57916693,78.30416563,656.9427
17.57916693,78.31249897,192.74121
17.57916693,78.3208323,712.89136
17.57916693,78.32916563,2663.1064
17.57916693,78.33749897,2184.6099
17.57916693,78.3458323,127.54458
17.57916693,78.35416563,44.82772
17.57916693,78.36249897,15.049722
17.57916693,78.3708323,323.09097
17.57916693,78.37916563,1400.6709
17.57916693,78.38749897,824.5571
17.57916693,78.3958323,552.174
17.57916693,78.40416563,241.03111
17.57916693,78.41249897,1669.1759
17.57916693,78.4208323,8189.536
17.57916693,78.42916563,6055.836
17.57916693,78.43749897,584.09766
17.57916693,78.4458323,170.19028
17.57916693,78.45416563,2.94E-09
17.57916693,78.46249897,133.86667
17.57916693,78.4708323,1554.5205
17.57916693,78.47916563,2535.672
17.57916693,78.48749897,2668.3
17.57916693,78.4958323,2882.0872
17.57916693,78.50416563,1580.2523
17.57916693,78.51249897,1166.748
17.57916693,78.5208323,1368.1715
17.57916693,78.52916563,324.98856
17.57916693,78.53749897,316.20486
17.57916693,78.5458323,759.4214
17.57916693,78.55416563,803.787
17.57916693,78.56249897,537.0287
17.57916693,78.5708323,1305.0846
17.57916693,78.57916563,549.16345
17.57916693,78.58749897,1245.7037
17.57916693,78.5958323,925.1793
17.57916693,78.60416563,1470.6178
17.57916693,78.61249897,714.1282
17.57916693,78.6208323,461.6299
17.57916693,78.62916563,194.77144
17.57916693,78.63749897,101.25124
17.57916693,78.6458323,81.704
17.57916693,78.65416563,160.56593
17.57916693,78.66249897,24.610344
17.57916693,78.6708323,425.3056
17.57916693,78.67916563,195.04779
17.57916693,78.68749897,753.8124
17.57916693,78.6958323,1515.1058
17.5708336,78.20416563,1244.3962
17.5708336,78.21249897,10.90164
17.5708336,78.22916563,7.785788
17.5708336,78.23749897,1.6705636
17.5708336,78.2458323,69.96199
17.5708336,78.25416563,603.97723
17.5708336,78.26249897,818.51086
17.5708336,78.2708323,805.0332
17.5708336,78.27916563,462.77164
17.5708336,78.28749897,122.83387
17.5708336,78.2958323,114.60271
17.5708336,78.30416563,319.26285
17.5708336,78.31249897,900.4166
17.5708336,78.3208323,1474.6501
17.5708336,78.32916563,1771.1796
17.5708336,78.33749897,669.69293
17.5708336,78.3458323,1017.255
17.5708336,78.35416563,1041.0024
17.5708336,78.36249897,873.34515
17.5708336,78.3708323,77.07378
17.5708336,78.37916563,283.32477
17.5708336,78.38749897,961.78314
17.5708336,78.3958323,660.8443
17.5708336,78.40416563,796.484
17.5708336,78.41249897,669.2398
17.5708336,78.4208323,4006.7742
17.5708336,78.42916563,4632.944
17.5708336,78.43749897,2547.4885
17.5708336,78.4458323,1174.7467
17.5708336,78.45416563,191.6048
17.5708336,78.46249897,1077.3008
17.5708336,78.4708323,1851.5737
17.5708336,78.47916563,3766.5337
17.5708336,78.48749897,4543.889
17.5708336,78.4958323,2719.379
17.5708336,78.50416563,1409.8054
17.5708336,78.51249897,2227.9114
17.5708336,78.5208323,1790.3479
17.5708336,78.52916563,977.9665
17.5708336,78.53749897,1361.848
17.5708336,78.5458323,1370.4326
17.5708336,78.55416563,4184.8823
17.5708336,78.56249897,3659.6287
17.5708336,78.5708323,698.0651
17.5708336,78.57916563,546.3221
17.5708336,78.58749897,1293.0994
17.5708336,78.5958323,269.5763
17.5708336,78.60416563,165.62979
17.5708336,78.61249897,246.5577
17.5708336,78.6208323,536.55774
17.5708336,78.62916563,978.78613
17.5708336,78.63749897,734.3836
17.5708336,78.6458323,1180.3212
17.5708336,78.65416563,419.35175
17.5708336,78.66249897,393.8179
17.5708336,78.6708323,216.81363
17.5708336,78.67916563,90.24797
17.5708336,78.68749897,670.58234
17.5708336,78.6958323,340.18265
17.56250027,78.20416563,1013.2263
17.56250027,78.21249897,47.55621
17.56250027,78.2208323,1226.7546
17.56250027,78.22916563,41.824497
17.56250027,78.23749897,683.3832
17.56250027,78.2458323,66.189316
17.56250027,78.25416563,423.1048
17.56250027,78.26249897,1910.2666
17.56250027,78.2708323,540.1343
17.56250027,78.27916563,73.46219
17.56250027,78.28749897,813.9579
17.56250027,78.2958323,857.7861
17.56250027,78.30416563,620.61194
17.56250027,78.31249897,717.2851
17.56250027,78.3208323,23.353483
17.56250027,78.32916563,1480.9526
17.56250027,78.33749897,2675.9644
17.56250027,78.3458323,2063.1929
17.56250027,78.35416563,2523.5076
17.56250027,78.36249897,5090.0566
17.56250027,78.3708323,2931.193
17.56250027,78.37916563,1269.9299
17.56250027,78.38749897,2756.9197
17.56250027,78.3958323,2749.0317
17.56250027,78.40416563,3658.8508
17.56250027,78.41249897,1178.3645
17.56250027,78.4208323,700.2817
17.56250027,78.42916563,4498.6514
17.56250027,78.43749897,2849.0918
17.56250027,78.4458323,1914.687
17.56250027,78.45416563,4270.6167
17.56250027,78.46249897,2285.551
17.56250027,78.4708323,3700.808
17.56250027,78.47916563,1678.2992
17.56250027,78.48749897,4915.5317
17.56250027,78.4958323,2934.4834
17.56250027,78.50416563,2565.357
17.56250027,78.51249897,340.2966
17.56250027,78.5208323,3130.1057
17.56250027,78.52916563,1263.1636
17.56250027,78.53749897,1751.0327
17.56250027,78.5458323,2147.6924
17.56250027,78.55416563,5024.602
17.56250027,78.56249897,875.5749
17.56250027,78.5708323,118.89117
17.56250027,78.57916563,860.3352
17.56250027,78.58749897,142.52351
17.56250027,78.5958323,56.89695
17.56250027,78.60416563,82.36834
17.56250027,78.61249897,135.92786
17.56250027,78.6208323,454.22012
17.56250027,78.62916563,744.9402
17.56250027,78.63749897,1359.7229
17.56250027,78.6458323,416.4127
17.56250027,78.65416563,183.14917
17.56250027,78.66249897,466.42685
17.56250027,78.6708323,152.8335
17.56250027,78.67916563,1392.6417
17.56250027,78.68749897,1200.7654
17.56250027,78.6958323,781.22546
17.55416693,78.20416563,2819.725
17.55416693,78.21249897,3671.0076
17.55416693,78.2208323,3079.2234
17.55416693,78.22916563,557.55505
17.55416693,78.23749897,702.2951
17.55416693,78.2458323,162.60611
17.55416693,78.25416563,283.22424
17.55416693,78.26249897,3245.5698
17.55416693,78.2708323,518.9656
17.55416693,78.27916563,1234.9617
17.55416693,78.28749897,905.1773
17.55416693,78.2958323,1216.1613
17.55416693,78.30416563,669.00085
17.55416693,78.31249897,1207.751
17.55416693,78.3208323,657.00397
17.55416693,78.32916563,3383.793
17.55416693,78.33749897,3468.0957
17.55416693,78.3458323,7682.6157
17.55416693,78.35416563,6725.4067
17.55416693,78.36249897,9306.797
17.55416693,78.3708323,3274.8928
17.55416693,78.37916563,2505.223
17.55416693,78.38749897,2337.0012
17.55416693,78.3958323,1901.597
17.55416693,78.40416563,2066.0571
17.55416693,78.41249897,147.20364
17.55416693,78.4208323,1429.97
17.55416693,78.42916563,4818.3228
17.55416693,78.43749897,3524.4324
17.55416693,78.4458323,667.63153
17.55416693,78.45416563,641.7514
17.55416693,78.46249897,1697.2579
17.55416693,78.4708323,878.93463
17.55416693,78.47916563,1860.6964
17.55416693,78.48749897,5529.163
17.55416693,78.4958323,3291.747
17.55416693,78.50416563,1111.84
17.55416693,78.51249897,270.15048
17.55416693,78.5208323,381.16287
17.55416693,78.52916563,409.12054
17.55416693,78.53749897,611.7197
17.55416693,78.5458323,496.12686
17.55416693,78.55416563,238.0165
17.55416693,78.56249897,326.09534
17.55416693,78.5708323,168.74646
17.55416693,78.57916563,601.9834
17.55416693,78.58749897,175.62328
17.55416693,78.5958323,692.2027
17.55416693,78.60416563,737.09045
17.55416693,78.61249897,409.75522
17.55416693,78.6208323,832.3905
17.55416693,78.62916563,762.53046
17.55416693,78.63749897,180.80963
17.55416693,78.6458323,37.644535
17.55416693,78.65416563,44.410355
17.55416693,78.66249897,45.412807
17.55416693,78.6708323,699.36285
17.55416693,78.67916563,516.7774
17.55416693,78.68749897,1510.2644
17.55416693,78.6958323,1768.3477
17.5458336,78.20416563,5417.9644
17.5458336,78.21249897,9991.606
17.5458336,78.2208323,5416.8447
17.5458336,78.22916563,4022.9426
17.5458336,78.23749897,730.1933
17.5458336,78.2458323,1343.0469
17.5458336,78.25416563,486.99142
17.5458336,78.26249897,2128.0393
17.5458336,78.2708323,1968.0615
17.5458336,78.27916563,1220.5005
17.5458336,78.28749897,2973.5735
17.5458336,78.2958323,5121.091
17.5458336,78.30416563,1022.90515
17.5458336,78.31249897,42.243565
17.5458336,78.3208323,896.5906
17.5458336,78.32916563,1887.8197
17.5458336,78.33749897,3555.378
17.5458336,78.3458323,5027.2305
17.5458336,78.35416563,6213.8794
17.5458336,78.36249897,9166.161
17.5458336,78.3708323,6792.9307
17.5458336,78.37916563,3751.9053
17.5458336,78.38749897,2300.689
17.5458336,78.3958323,2775.3555
17.5458336,78.40416563,2282.0596
17.5458336,78.41249897,136.33136
17.5458336,78.4208323,3789.9734
17.5458336,78.42916563,9079.8
17.5458336,78.43749897,8874.913
17.5458336,78.4458323,1218.8406
17.5458336,78.45416563,567.5822
17.5458336,78.46249897,4411.4673
17.5458336,78.4708323,6942.938
17.5458336,78.47916563,5986.3354
17.5458336,78.48749897,9299.44
17.5458336,78.4958323,6150.8193
17.5458336,78.50416563,392.3845
17.5458336,78.51249897,2538.68
17.5458336,78.5208323,3270.317
17.5458336,78.52916563,667.03015
17.5458336,78.53749897,3897.316
17.5458336,78.5458323,1964.2156
17.5458336,78.55416563,182.77863
17.5458336,78.56249897,505.9672
17.5458336,78.5708323,1505.5005
17.5458336,78.57916563,1358.1156
17.5458336,78.58749897,60.217426
17.5458336,78.5958323,345.89926
17.5458336,78.60416563,693.6244
17.5458336,78.61249897,2177.8367
17.5458336,78.6208323,879.42914
17.5458336,78.62916563,1373.5133
17.5458336,78.63749897,971.69244
17.5458336,78.6458323,162.54684
17.5458336,78.66249897,177.93254
17.5458336,78.6708323,1201.4495
17.5458336,78.67916563,1097.4098
17.5458336,78.68749897,1947.2369
17.5458336,78.6958323,629.6335
17.53750027,78.20416563,3953.931
17.53750027,78.21249897,785.494
17.53750027,78.2208323,1093.838
17.53750027,78.22916563,2930.7632
17.53750027,78.23749897,3146.1426
17.53750027,78.2458323,4598.1084
17.53750027,78.25416563,4144.986
17.53750027,78.26249897,8061.6353
17.53750027,78.2708323,2934.3647
17.53750027,78.27916563,2306.6028
17.53750027,78.28749897,3479.8186
17.53750027,78.2958323,2617.2441
17.53750027,78.30416563,2522.3396
17.53750027,78.31249897,1364.0364
17.53750027,78.3208323,1017.0107
17.53750027,78.32916563,618.18506
17.53750027,78.33749897,608.66376
17.53750027,78.3458323,2880.62
17.53750027,78.35416563,6030.202
17.53750027,78.36249897,8286.413
17.53750027,78.3708323,4275.7725
17.53750027,78.37916563,2549.9631
17.53750027,78.38749897,4293.173
17.53750027,78.3958323,3406.433
17.53750027,78.40416563,2833.2673
17.53750027,78.41249897,1055.2041
17.53750027,78.4208323,656.09064
17.53750027,78.42916563,6734.2114
17.53750027,78.43749897,12526.763
17.53750027,78.4458323,2680.3323
17.53750027,78.45416563,381.50183
17.53750027,78.46249897,3287.9458
17.53750027,78.4708323,3425.7961
17.53750027,78.47916563,5102.9365
17.53750027,78.48749897,10377.737
17.53750027,78.4958323,1275.8494
17.53750027,78.50416563,996.91113
17.53750027,78.51249897,6532.658
17.53750027,78.5208323,5424.627
17.53750027,78.52916563,910.45197
17.53750027,78.53749897,2934.5933
17.53750027,78.5458323,482.17645
17.53750027,78.55416563,540.54865
17.53750027,78.56249897,3115.662
17.53750027,78.5708323,926.8051
17.53750027,78.57916563,1935.4222
17.53750027,78.58749897,669.7993
17.53750027,78.5958323,208.00575
17.53750027,78.60416563,1270.6804
17.53750027,78.61249897,828.67944
17.53750027,78.6208323,185.49211
17.53750027,78.62916563,1051.8816
17.53750027,78.63749897,996.2552
17.53750027,78.6458323,469.40372
17.53750027,78.65416563,236.03796
17.53750027,78.66249897,196.53111
17.53750027,78.6708323,691.45496
17.53750027,78.67916563,599.24347
17.53750027,78.68749897,283.7735
17.53750027,78.6958323,436.7403
17.52916693,78.20416563,249.10179
17.52916693,78.21249897,294.72733
17.52916693,78.2208323,335.88315
17.52916693,78.22916563,177.99202
17.52916693,78.23749897,805.956
17.52916693,78.2458323,2018.6051
17.52916693,78.25416563,4151.9
17.52916693,78.26249897,8273.352
17.52916693,78.2708323,11431.653
17.52916693,78.27916563,8399.684
17.52916693,78.28749897,6090.8833
17.52916693,78.2958323,6811.0015
17.52916693,78.30416563,4207.208
17.52916693,78.31249897,3000.7673
17.52916693,78.3208323,4914.6206
17.52916693,78.32916563,1074.3561
17.52916693,78.33749897,1577.3746
17.52916693,78.3458323,4156.0684
17.52916693,78.35416563,8787.466
17.52916693,78.36249897,5629.0576
17.52916693,78.3708323,7104.7915
17.52916693,78.37916563,7264.361
17.52916693,78.38749897,6684.623
17.52916693,78.3958323,8913.378
17.52916693,78.40416563,1752.7723
17.52916693,78.41249897,3613.706
17.52916693,78.4208323,7080.8057
17.52916693,78.42916563,8086.651
17.52916693,78.43749897,7460.289
17.52916693,78.4458323,6000.0327
17.52916693,78.45416563,4640.0386
17.52916693,78.46249897,2726.1516
17.52916693,78.4708323,437.0796
17.52916693,78.47916563,7187.241
17.52916693,78.48749897,7464.904
17.52916693,78.4958323,840.8314
17.52916693,78.50416563,2747.1516
17.52916693,78.51249897,9253.428
17.52916693,78.5208323,7820.6416
17.52916693,78.52916563,2363.468
17.52916693,78.53749897,5638.819
17.52916693,78.5458323,2109.6013
17.52916693,78.55416563,583.75665
17.52916693,78.56249897,986.9865
17.52916693,78.5708323,1159.4938
17.52916693,78.57916563,1354.0345
17.52916693,78.58749897,675.3874
17.52916693,78.5958323,641.5701
17.52916693,78.60416563,1005.06433
17.52916693,78.61249897,163.1887
17.52916693,78.6208323,453.88635
17.52916693,78.62916563,633.8693
17.52916693,78.63749897,458.5643
17.52916693,78.6458323,540.1413
17.52916693,78.65416563,818.527
17.52916693,78.66249897,1955.6022
17.52916693,78.6708323,3004.5647
17.52916693,78.67916563,572.28284
17.52916693,78.68749897,1033.2345
17.52916693,78.6958323,441.90726
17.5208336,78.20416563,124.09851
17.5208336,78.21249897,37.45858
17.5208336,78.2208323,302.60464
17.5208336,78.22916563,272.17825
17.5208336,78.23749897,1927.9219
17.5208336,78.2458323,3794.0088
17.5208336,78.25416563,2912.5056
17.5208336,78.26249897,771.7599
17.5208336,78.2708323,2815.5918
17.5208336,78.27916563,9040.271
17.5208336,78.28749897,7242.6494
17.5208336,78.2958323,9946.072
17.5208336,78.30416563,6146.857
17.5208336,78.31249897,4442.8716
17.5208336,78.3208323,4808.3926
17.5208336,78.32916563,283.98093
17.5208336,78.33749897,3082.6145
17.5208336,78.3458323,8037.7485
17.5208336,78.35416563,9274.154
17.5208336,78.36249897,2196.7046
17.5208336,78.3708323,5582.491
17.5208336,78.37916563,10190.118
17.5208336,78.38749897,10166.559
17.5208336,78.3958323,11400.111
17.5208336,78.40416563,2858.4683
17.5208336,78.41249897,5305.237
17.5208336,78.4208323,10122.25
17.5208336,78.42916563,10825.075
17.5208336,78.43749897,8815.96
17.5208336,78.4458323,8135.186
17.5208336,78.45416563,6394.6396
17.5208336,78.46249897,8445.428
17.5208336,78.4708323,1982.3704
17.5208336,78.47916563,6036.3535
17.5208336,78.48749897,6875.009
17.5208336,78.4958323,4321.462
17.5208336,78.50416563,10001.308
17.5208336,78.51249897,10532.991
17.5208336,78.5208323,7001.9043
17.5208336,78.52916563,2941.8086
17.5208336,78.53749897,1953.1477
17.5208336,78.5458323,1724.2726
17.5208336,78.55416563,3446.314
17.5208336,78.56249897,2989.7644
17.5208336,78.5708323,2244.627
17.5208336,78.57916563,5291.6304
17.5208336,78.58749897,3124.6863
17.5208336,78.5958323,555.2766
17.5208336,78.60416563,1322.434
17.5208336,78.61249897,634.065
17.5208336,78.6208323,327.29108
17.5208336,78.62916563,2983.4343
17.5208336,78.63749897,155.10114
17.5208336,78.6458323,360.4436
17.5208336,78.65416563,1026.1045
17.5208336,78.66249897,3418.5898
17.5208336,78.6708323,3176.229
17.5208336,78.67916563,477.56036
17.5208336,78.68749897,541.3139
17.5208336,78.6958323,2080.9634
17.51250027,78.20416563,748.1726
17.51250027,78.21249897,485.61554
17.51250027,78.2208323,763.06647
17.51250027,78.22916563,1003.52545
17.51250027,78.23749897,346.1157
17.51250027,78.2458323,1724.1654
17.51250027,78.25416563,229.02917
17.51250027,78.26249897,119.6201
17.51250027,78.2708323,1616.2828
17.51250027,78.27916563,3416.3796
17.51250027,78.28749897,10658.682
17.51250027,78.2958323,8993.793
17.51250027,78.30416563,11708.275
17.51250027,78.31249897,8080.6597
17.51250027,78.3208323,4036.6367
17.51250027,78.32916563,481.18777
17.51250027,78.33749897,5746.254
17.51250027,78.3458323,3719.7385
17.51250027,78.35416563,6112.837
17.51250027,78.36249897,7303.1143
17.51250027,78.3708323,9055.626
17.51250027,78.37916563,11758.891
17.51250027,78.38749897,11012.959
17.51250027,78.3958323,5326.69
17.51250027,78.40416563,6642.487
17.51250027,78.41249897,6904.2793
17.51250027,78.4208323,6755.19
17.51250027,78.42916563,8161.9897
17.51250027,78.43749897,5601.914
17.51250027,78.4458323,7336.191
17.51250027,78.45416563,8304.497
17.51250027,78.46249897,12167.845
17.51250027,78.4708323,9660.833
17.51250027,78.47916563,13153.128
17.51250027,78.48749897,6931.988
17.51250027,78.4958323,11437.398
17.51250027,78.50416563,14231.963
17.51250027,78.51249897,13262.007
17.51250027,78.5208323,6047.7705
17.51250027,78.52916563,1855.1968
17.51250027,78.53749897,5179.462
17.51250027,78.5458323,7516.428
17.51250027,78.55416563,8652.971
17.51250027,78.56249897,8634.173
17.51250027,78.5708323,8045.444
17.51250027,78.57916563,7279.907
17.51250027,78.58749897,2852.183
17.51250027,78.5958323,1043.9858
17.51250027,78.60416563,599.4478
17.51250027,78.61249897,621.74756
17.51250027,78.6208323,1304.7562
17.51250027,78.62916563,4176.1646
17.51250027,78.63749897,1055.704
17.51250027,78.6458323,1074.827
17.51250027,78.65416563,586.4324
17.51250027,78.66249897,578.5221
17.51250027,78.6708323,741.9373
17.51250027,78.67916563,510.08795
17.51250027,78.68749897,1486.988
17.51250027,78.6958323,205.56569
17.50416693,78.20416563,2691.79
17.50416693,78.21249897,366.948
17.50416693,78.2208323,803.5446
17.50416693,78.22916563,80.974556
17.50416693,78.23749897,1254.4741
17.50416693,78.2458323,1035.8794
17.50416693,78.25416563,172.42032
17.50416693,78.26249897,120.18789
17.50416693,78.2708323,121.25424
17.50416693,78.27916563,1384.5344
17.50416693,78.28749897,8989.849
17.50416693,78.2958323,3716.4534
17.50416693,78.30416563,9739.809
17.50416693,78.31249897,11117.819
17.50416693,78.3208323,11021.234
17.50416693,78.32916563,5638.9043
17.50416693,78.33749897,7660.4595
17.50416693,78.3458323,4090.6174
17.50416693,78.35416563,11967.19
17.50416693,78.36249897,9718.247
17.50416693,78.3708323,5533.2827
17.50416693,78.37916563,7320.7354
17.50416693,78.38749897,12358.369
17.50416693,78.3958323,12874.363
17.50416693,78.40416563,12339.717
17.50416693,78.41249897,12829.265
17.50416693,78.4208323,11901.511
17.50416693,78.42916563,8327.628
17.50416693,78.43749897,531.81177
17.50416693,78.4458323,807.87384
17.50416693,78.45416563,6072.8506
17.50416693,78.46249897,12420.937
17.50416693,78.4708323,11516.359
17.50416693,78.47916563,9863.126
17.50416693,78.48749897,4005.3027
17.50416693,78.4958323,10730.462
17.50416693,78.50416563,12971.147
17.50416693,78.51249897,12216.118
17.50416693,78.5208323,3063.5906
17.50416693,78.52916563,5621.8516
17.50416693,78.53749897,11151.262
17.50416693,78.5458323,10173.073
17.50416693,78.55416563,6123.8823
17.50416693,78.56249897,3784.236
17.50416693,78.5708323,6082.8457
17.50416693,78.57916563,9836.278
17.50416693,78.58749897,10321.759
17.50416693,78.5958323,8486.297
17.50416693,78.60416563,3683.7603
17.50416693,78.61249897,1338.3087
17.50416693,78.6208323,5203.959
17.50416693,78.62916563,2473.1355
17.50416693,78.63749897,1006.7735
17.50416693,78.6458323,641.2372
17.50416693,78.65416563,572.49347
17.50416693,78.66249897,1579.7451
17.50416693,78.6708323,694.5121
17.50416693,78.67916563,535.8478
17.50416693,78.68749897,1884.7479
17.50416693,78.6958323,598.37384
17.4958336,78.20416563,291.4585
17.4958336,78.21249897,194.8113
17.4958336,78.2208323,1144.0331
17.4958336,78.22916563,193.10445
17.4958336,78.23749897,329.8145
17.4958336,78.2458323,25.845703
17.4958336,78.25416563,37.58343
17.4958336,78.26249897,13.027782
17.4958336,78.2708323,144.5787
17.4958336,78.27916563,1663.265
17.4958336,78.28749897,4907.542
17.4958336,78.2958323,5253.6353
17.4958336,78.30416563,6735.0825
17.4958336,78.31249897,7726.3477
17.4958336,78.3208323,13619.93
17.4958336,78.32916563,9471.6455
17.4958336,78.33749897,12193.6455
17.4958336,78.3458323,12423.901
17.4958336,78.35416563,13251.512
17.4958336,78.36249897,12942.277
17.4958336,78.3708323,7513.134
17.4958336,78.37916563,7162.636
17.4958336,78.38749897,12554.943
17.4958336,78.3958323,12893.534
17.4958336,78.40416563,13528.396
17.4958336,78.41249897,14940.268
17.4958336,78.4208323,12891.142
17.4958336,78.42916563,11438.381
17.4958336,78.43749897,6591.4263
17.4958336,78.4458323,7189.2983
17.4958336,78.45416563,10506.074
17.4958336,78.46249897,9908.983
17.4958336,78.4708323,4548.0415
17.4958336,78.47916563,1396.4635
17.4958336,78.48749897,86.28795
17.4958336,78.4958323,7414.044
17.4958336,78.50416563,11484.38
17.4958336,78.51249897,11451.788
17.4958336,78.5208323,4534.1143
17.4958336,78.52916563,4004.2524
17.4958336,78.53749897,9087.161
17.4958336,78.5458323,11519.437
17.4958336,78.55416563,4679.0117
17.4958336,78.56249897,7189.177
17.4958336,78.5708323,8292.313
17.4958336,78.57916563,6630.8677
17.4958336,78.58749897,4504.0376
17.4958336,78.5958323,11819.906
17.4958336,78.60416563,11162.1045
17.4958336,78.61249897,9154.787
17.4958336,78.6208323,5636.6196
17.4958336,78.62916563,2343.494
17.4958336,78.63749897,805.29297
17.4958336,78.6458323,881.7367
17.4958336,78.65416563,803.6786
17.4958336,78.66249897,808.38336
17.4958336,78.6708323,783.52985
17.4958336,78.67916563,77.9565
17.4958336,78.68749897,599.10956
17.4958336,78.6958323,427.78564
17.48750027,78.20416563,128.70517
17.48750027,78.21249897,168.24786
17.48750027,78.2208323,201.47803
17.48750027,78.22916563,378.64987
17.48750027,78.23749897,570.55
17.48750027,78.2458323,684.95917
17.48750027,78.25416563,22.679081
17.48750027,78.26249897,86.06963
17.48750027,78.2708323,498.08356
17.48750027,78.27916563,562.5637
17.48750027,78.28749897,4310.292
17.48750027,78.2958323,2666.8364
17.48750027,78.30416563,3745.719
17.48750027,78.31249897,7777.9785
17.48750027,78.3208323,13673.514
17.48750027,78.32916563,14407.446
17.48750027,78.33749897,6620.428
17.48750027,78.3458323,7943.907
17.48750027,78.35416563,12029.319
17.48750027,78.36249897,9964.098
17.48750027,78.3708323,8944.42
17.48750027,78.37916563,9351.442
17.48750027,78.38749897,12991.814
17.48750027,78.3958323,12447.863
17.48750027,78.40416563,6021.2344
17.48750027,78.41249897,12824.338
17.48750027,78.4208323,10823.318
17.48750027,78.42916563,6779.116
17.48750027,78.43749897,6877.226
17.48750027,78.4458323,10133.791
17.48750027,78.45416563,6905.922
17.48750027,78.46249897,3860.845
17.48750027,78.4708323,1788.446
17.48750027,78.47916563,5938.9297
17.48750027,78.48749897,5992.874
17.48750027,78.4958323,10919.686
17.48750027,78.50416563,8945.922
17.48750027,78.51249897,5820.8506
17.48750027,78.5208323,4763.1187
17.48750027,78.52916563,6555.5117
17.48750027,78.53749897,11649.998
17.48750027,78.5458323,12039.254
17.48750027,78.55416563,12035.151
17.48750027,78.56249897,11389.345
17.48750027,78.5708323,11169.033
17.48750027,78.57916563,9206.274
17.48750027,78.58749897,7037.9756
17.48750027,78.5958323,8607.488
17.48750027,78.60416563,11070.392
17.48750027,78.61249897,9183.051
17.48750027,78.6208323,2598.5647
17.48750027,78.62916563,1084.687
17.48750027,78.63749897,74.954666
17.48750027,78.6458323,1225.4258
17.48750027,78.65416563,1264.9312
17.48750027,78.66249897,1325.2412
17.48750027,78.6708323,893.4032
17.48750027,78.67916563,262.57593
17.48750027,78.68749897,199.82675
17.48750027,78.6958323,388.78613
17.47916693,78.20416563,258.88263
17.47916693,78.21249897,262.97076
17.47916693,78.2208323,276.34543
17.47916693,78.22916563,194.95004
17.47916693,78.23749897,1818.687
17.47916693,78.2458323,818.8921
17.47916693,78.25416563,62.919773
17.47916693,78.2708323,51.418068
17.47916693,78.27916563,1679.6227
17.47916693,78.28749897,7361.233
17.47916693,78.2958323,5553.6396
17.47916693,78.30416563,10475.709
17.47916693,78.31249897,9987.379
17.47916693,78.3208323,12300.945
17.47916693,78.32916563,5481.2227
17.47916693,78.33749897,2667.0415
17.47916693,78.3458323,3512.6414
17.47916693,78.35416563,8874.892
17.47916693,78.36249897,12329.98
17.47916693,78.3708323,6853.99
17.47916693,78.37916563,9901.573
17.47916693,78.38749897,8717.416
17.47916693,78.3958323,5691.264
17.47916693,78.40416563,1496.2129
17.47916693,78.41249897,6618.4785
17.47916693,78.4208323,11701.58
17.47916693,78.42916563,7231.5596
17.47916693,78.43749897,330.60385
17.47916693,78.4458323,4485.337
17.47916693,78.45416563,2290.7158
17.47916693,78.46249897,2801.5322
17.47916693,78.4708323,4027.787
17.47916693,78.47916563,12611.95
17.47916693,78.48749897,11757.929
17.47916693,78.4958323,10493.179
17.47916693,78.50416563,8521.457
17.47916693,78.51249897,9326.111
17.47916693,78.5208323,8017.154
17.47916693,78.52916563,10987.797
17.47916693,78.53749897,12049.486
17.47916693,78.5458323,12020.836
17.47916693,78.55416563,13012.566
17.47916693,78.56249897,12794.519
17.47916693,78.5708323,12155.16
17.47916693,78.57916563,8113.626
17.47916693,78.58749897,8784.013
17.47916693,78.5958323,7750.1367
17.47916693,78.60416563,5402.0283
17.47916693,78.61249897,3643.4363
17.47916693,78.6208323,5537.5566
17.47916693,78.62916563,2658.4841
17.47916693,78.63749897,1107.2295
17.47916693,78.6458323,500.797
17.47916693,78.65416563,1308.6384
17.47916693,78.66249897,440.0454
17.47916693,78.6708323,244.77177
17.47916693,78.67916563,236.63802
17.47916693,78.68749897,406.52365
17.47916693,78.6958323,568.39124
17.4708336,78.20416563,96.78261
17.4708336,78.21249897,655.12976
17.4708336,78.2208323,926.70184
17.4708336,78.22916563,42.461143
17.4708336,78.23749897,815.22235
17.4708336,78.2458323,588.9138
17.4708336,78.25416563,158.70955
17.4708336,78.26249897,326.308
17.4708336,78.2708323,112.44266
17.4708336,78.27916563,844.85913
17.4708336,78.28749897,3931.071
17.4708336,78.2958323,2336.6797
17.4708336,78.30416563,3081.0288
17.4708336,78.31249897,6409.104
17.4708336,78.3208323,2379.9126
17.4708336,78.32916563,6947.0264
17.4708336,78.33749897,7197.827
17.4708336,78.3458323,7610.767
17.4708336,78.35416563,8177.029
17.4708336,78.36249897,11857.349
17.4708336,78.3708323,9539.462
17.4708336,78.37916563,7531.2
17.4708336,78.38749897,8905.477
17.4708336,78.3958323,3754.4656
17.4708336,78.40416563,3577.4312
17.4708336,78.41249897,5591.831
17.4708336,78.4208323,11553.775
17.4708336,78.42916563,11648.088
17.4708336,78.43749897,8060.701
17.4708336,78.4458323,9816.305
17.4708336,78.45416563,7711.577
17.4708336,78.46249897,3814.729
17.4708336,78.4708323,5894.6353
17.4708336,78.47916563,13528.928
17.4708336,78.48749897,14522.43
17.4708336,78.4958323,10009.251
17.4708336,78.50416563,10612.243
17.4708336,78.51249897,7375.5835
17.4708336,78.5208323,5114.973
